n:1 mse_avg:1.09 mse_y:1.26 mse_u:0.90 mse_v:0.61 psnr_avg:47.74 psnr_y:47.11 psnr_u:48.61 psnr_v:50.27 
n:2 mse_avg:12.21 mse_y:17.54 mse_u:1.84 mse_v:1.30 psnr_avg:37.26 psnr_y:35.69 psnr_u:45.48 psnr_v:47.00 
n:3 mse_avg:18.32 mse_y:26.22 mse_u:2.54 mse_v:2.47 psnr_avg:35.50 psnr_y:33.94 psnr_u:44.09 psnr_v:44.20 
n:4 mse_avg:26.40 mse_y:37.81 mse_u:3.56 mse_v:3.62 psnr_avg:33.91 psnr_y:32.36 psnr_u:42.61 psnr_v:42.55 
n:5 mse_avg:27.01 mse_y:38.21 mse_u:4.76 mse_v:4.49 psnr_avg:33.82 psnr_y:32.31 psnr_u:41.35 psnr_v:41.61 
n:6 mse_avg:29.44 mse_y:41.24 mse_u:5.53 mse_v:6.15 psnr_avg:33.44 psnr_y:31.98 psnr_u:40.70 psnr_v:40.24 
n:7 mse_avg:35.97 mse_y:50.52 mse_u:6.67 mse_v:7.07 psnr_avg:32.57 psnr_y:31.10 psnr_u:39.89 psnr_v:39.64 
n:8 mse_avg:9.72 mse_y:12.94 mse_u:3.71 mse_v:2.82 psnr_avg:38.25 psnr_y:37.01 psnr_u:42.43 psnr_v:43.63 
n:9 mse_avg:11.78 mse_y:15.97 mse_u:3.83 mse_v:2.98 psnr_avg:37.42 psnr_y:36.10 psnr_u:42.29 psnr_v:43.39 
n:10 mse_avg:12.53 mse_y:16.93 mse_u:4.22 mse_v:3.21 psnr_avg:37.15 psnr_y:35.84 psnr_u:41.88 psnr_v:43.07 
n:11 mse_avg:13.99 mse_y:19.00 mse_u:4.49 mse_v:3.47 psnr_avg:36.67 psnr_y:35.34 psnr_u:41.60 psnr_v:42.72 
n:12 mse_avg:14.05 mse_y:19.11 mse_u:4.32 mse_v:3.52 psnr_avg:36.65 psnr_y:35.32 psnr_u:41.78 psnr_v:42.66 
n:13 mse_avg:14.06 mse_y:19.21 mse_u:4.21 mse_v:3.30 psnr_avg:36.65 psnr_y:35.30 psnr_u:41.89 psnr_v:42.95 
n:14 mse_avg:15.90 mse_y:21.84 mse_u:4.41 mse_v:3.62 psnr_avg:36.12 psnr_y:34.74 psnr_u:41.68 psnr_v:42.54 
n:15 mse_avg:18.51 mse_y:25.71 mse_u:4.68 mse_v:3.53 psnr_avg:35.46 psnr_y:34.03 psnr_u:41.43 psnr_v:42.66 
n:16 mse_avg:7.67 mse_y:10.17 mse_u:3.16 mse_v:2.18 psnr_avg:39.28 psnr_y:38.06 psnr_u:43.14 psnr_v:44.74 
n:17 mse_avg:13.69 mse_y:19.02 mse_u:3.61 mse_v:2.49 psnr_avg:36.77 psnr_y:35.34 psnr_u:42.56 psnr_v:44.18 
n:18 mse_avg:17.23 mse_y:24.11 mse_u:4.00 mse_v:2.91 psnr_avg:35.77 psnr_y:34.31 psnr_u:42.11 psnr_v:43.49 
n:19 mse_avg:18.01 mse_y:25.11 mse_u:4.36 mse_v:3.23 psnr_avg:35.58 psnr_y:34.13 psnr_u:41.73 psnr_v:43.04 
n:20 mse_avg:19.75 mse_y:27.62 mse_u:4.53 mse_v:3.48 psnr_avg:35.18 psnr_y:33.72 psnr_u:41.57 psnr_v:42.72 
n:21 mse_avg:16.75 mse_y:23.13 mse_u:4.60 mse_v:3.39 psnr_avg:35.89 psnr_y:34.49 psnr_u:41.50 psnr_v:42.83 
n:22 mse_avg:15.32 mse_y:20.91 mse_u:4.78 mse_v:3.46 psnr_avg:36.28 psnr_y:34.93 psnr_u:41.33 psnr_v:42.74 
