Jan 21, 2022 10:56:57.376787000 -05
Jan 21, 2022 10:56:57.441930000 -05
Jan 21, 2022 10:56:57.462315000 -05
Jan 21, 2022 10:56:57.484131000 -05
Jan 21, 2022 10:56:57.488130000 -05
Jan 21, 2022 10:56:57.492506000 -05
Jan 21, 2022 10:56:57.495373000 -05
Jan 21, 2022 10:56:57.500673000 -05
Jan 21, 2022 10:56:57.503924000 -05
Jan 21, 2022 10:56:57.508629000 -05
Jan 21, 2022 10:56:57.516894000 -05
Jan 21, 2022 10:56:57.522485000 -05
Jan 21, 2022 10:56:57.526401000 -05
Jan 21, 2022 10:56:57.530948000 -05
Jan 21, 2022 10:56:57.534891000 -05
Jan 21, 2022 10:56:57.541104000 -05
Jan 21, 2022 10:56:57.555409000 -05
Jan 21, 2022 10:56:57.587216000 -05
Jan 21, 2022 10:56:57.588703000 -05
Jan 21, 2022 10:56:57.594050000 -05
Jan 21, 2022 10:56:57.597973000 -05
Jan 21, 2022 10:56:57.602153000 -05
Jan 21, 2022 10:56:57.607086000 -05
Jan 21, 2022 10:56:57.607664000 -05
Jan 21, 2022 10:56:57.639420000 -05
Jan 21, 2022 10:56:57.643145000 -05
Jan 21, 2022 10:56:57.684616000 -05
Jan 21, 2022 10:56:57.690562000 -05
Jan 21, 2022 10:56:57.701129000 -05
Jan 21, 2022 10:56:57.705273000 -05
Jan 21, 2022 10:56:57.732504000 -05
Jan 21, 2022 10:56:57.759280000 -05
Jan 21, 2022 10:56:57.794407000 -05
Jan 21, 2022 10:56:57.837419000 -05
Jan 21, 2022 10:56:57.839776000 -05
Jan 21, 2022 10:56:57.876744000 -05
Jan 21, 2022 10:56:57.916152000 -05
Jan 21, 2022 10:56:57.963512000 -05
Jan 21, 2022 10:56:57.994455000 -05
Jan 21, 2022 10:56:58.040214000 -05
Jan 21, 2022 10:56:58.042382000 -05
Jan 21, 2022 10:56:58.139140000 -05
Jan 21, 2022 10:56:58.143969000 -05
Jan 21, 2022 10:56:58.145847000 -05
Jan 21, 2022 10:56:58.149128000 -05
Jan 21, 2022 10:56:58.187573000 -05
Jan 21, 2022 10:56:58.198264000 -05
Jan 21, 2022 10:56:58.303810000 -05
Jan 21, 2022 10:56:58.308192000 -05
Jan 21, 2022 10:56:58.319327000 -05
Jan 21, 2022 10:56:58.355524000 -05
Jan 21, 2022 10:56:58.393923000 -05
Jan 21, 2022 10:56:58.443635000 -05
Jan 21, 2022 10:56:58.447837000 -05
Jan 21, 2022 10:56:58.520233000 -05
Jan 21, 2022 10:56:58.524588000 -05
Jan 21, 2022 10:56:58.542432000 -05
Jan 21, 2022 10:56:58.546229000 -05
Jan 21, 2022 10:56:58.551319000 -05
Jan 21, 2022 10:56:58.571431000 -05
Jan 21, 2022 10:56:58.579866000 -05
Jan 21, 2022 10:56:58.586890000 -05
Jan 21, 2022 10:56:58.590621000 -05
Jan 21, 2022 10:56:58.595098000 -05
Jan 21, 2022 10:56:58.598387000 -05
Jan 21, 2022 10:56:58.606725000 -05
Jan 21, 2022 10:56:58.610012000 -05
Jan 21, 2022 10:56:58.614684000 -05
Jan 21, 2022 10:56:58.618745000 -05
Jan 21, 2022 10:56:58.620501000 -05
Jan 21, 2022 10:56:58.639184000 -05
Jan 21, 2022 10:56:58.645508000 -05
Jan 21, 2022 10:56:58.681512000 -05
Jan 21, 2022 10:56:58.717491000 -05
Jan 21, 2022 10:56:58.756880000 -05
Jan 21, 2022 10:56:58.795765000 -05
Jan 21, 2022 10:56:58.838799000 -05
Jan 21, 2022 10:56:58.840448000 -05
Jan 21, 2022 10:56:58.881208000 -05
Jan 21, 2022 10:56:58.895961000 -05
Jan 21, 2022 10:56:58.900074000 -05
Jan 21, 2022 10:56:58.905360000 -05
Jan 21, 2022 10:56:58.915621000 -05
Jan 21, 2022 10:56:58.919497000 -05
Jan 21, 2022 10:56:58.921267000 -05
Jan 21, 2022 10:56:58.988688000 -05
Jan 21, 2022 10:56:59.021774000 -05
Jan 21, 2022 10:56:59.041923000 -05
Jan 21, 2022 10:56:59.077741000 -05
Jan 21, 2022 10:56:59.082937000 -05
Jan 21, 2022 10:56:59.121747000 -05
Jan 21, 2022 10:56:59.184808000 -05
Jan 21, 2022 10:56:59.209819000 -05
Jan 21, 2022 10:56:59.307142000 -05
Jan 21, 2022 10:56:59.312478000 -05
Jan 21, 2022 10:56:59.315784000 -05
Jan 21, 2022 10:56:59.323082000 -05
Jan 21, 2022 10:56:59.327557000 -05
Jan 21, 2022 10:56:59.332125000 -05
Jan 21, 2022 10:56:59.335660000 -05
Jan 21, 2022 10:56:59.336696000 -05
Jan 21, 2022 10:56:59.339123000 -05
Jan 21, 2022 10:56:59.353908000 -05
Jan 21, 2022 10:56:59.395359000 -05
Jan 21, 2022 10:56:59.436987000 -05
Jan 21, 2022 10:56:59.439904000 -05
Jan 21, 2022 10:56:59.480957000 -05
Jan 21, 2022 10:56:59.516245000 -05
Jan 21, 2022 10:56:59.556375000 -05
Jan 21, 2022 10:56:59.594492000 -05
Jan 21, 2022 10:56:59.636522000 -05
Jan 21, 2022 10:56:59.642013000 -05
Jan 21, 2022 10:56:59.704660000 -05
Jan 21, 2022 10:56:59.716727000 -05
Jan 21, 2022 10:56:59.722353000 -05
Jan 21, 2022 10:56:59.725283000 -05
Jan 21, 2022 10:56:59.730327000 -05
Jan 21, 2022 10:56:59.746347000 -05
Jan 21, 2022 10:56:59.750753000 -05
Jan 21, 2022 10:56:59.756498000 -05
Jan 21, 2022 10:56:59.762223000 -05
Jan 21, 2022 10:56:59.771260000 -05
Jan 21, 2022 10:56:59.774950000 -05
Jan 21, 2022 10:56:59.780942000 -05
Jan 21, 2022 10:56:59.796258000 -05
Jan 21, 2022 10:56:59.800337000 -05
Jan 21, 2022 10:56:59.803600000 -05
Jan 21, 2022 10:56:59.807422000 -05
Jan 21, 2022 10:56:59.814227000 -05
Jan 21, 2022 10:56:59.820028000 -05
Jan 21, 2022 10:56:59.823775000 -05
Jan 21, 2022 10:56:59.826303000 -05
Jan 21, 2022 10:56:59.840074000 -05
Jan 21, 2022 10:56:59.844267000 -05
Jan 21, 2022 10:56:59.876321000 -05
Jan 21, 2022 10:56:59.917740000 -05
Jan 21, 2022 10:56:59.957780000 -05
Jan 21, 2022 10:56:59.996035000 -05
Jan 21, 2022 10:57:00.038415000 -05
Jan 21, 2022 10:57:00.042711000 -05
Jan 21, 2022 10:57:00.077911000 -05
Jan 21, 2022 10:57:00.122050000 -05
Jan 21, 2022 10:57:00.155910000 -05
Jan 21, 2022 10:57:00.193192000 -05
Jan 21, 2022 10:57:00.253422000 -05
Jan 21, 2022 10:57:00.255884000 -05
Jan 21, 2022 10:57:00.287791000 -05
Jan 21, 2022 10:57:00.292620000 -05
Jan 21, 2022 10:57:00.297438000 -05
Jan 21, 2022 10:57:00.300762000 -05
Jan 21, 2022 10:57:00.315806000 -05
Jan 21, 2022 10:57:00.355495000 -05
Jan 21, 2022 10:57:00.403954000 -05
Jan 21, 2022 10:57:00.438123000 -05
Jan 21, 2022 10:57:00.440464000 -05
Jan 21, 2022 10:57:00.475528000 -05
Jan 21, 2022 10:57:00.533272000 -05
Jan 21, 2022 10:57:00.536730000 -05
Jan 21, 2022 10:57:00.553676000 -05
Jan 21, 2022 10:57:00.555308000 -05
Jan 21, 2022 10:57:00.560217000 -05
Jan 21, 2022 10:57:00.594704000 -05
Jan 21, 2022 10:57:00.638021000 -05
Jan 21, 2022 10:57:00.642844000 -05
Jan 21, 2022 10:57:00.715553000 -05
Jan 21, 2022 10:57:00.718505000 -05
Jan 21, 2022 10:57:00.723386000 -05
Jan 21, 2022 10:57:00.727475000 -05
Jan 21, 2022 10:57:00.773784000 -05
Jan 21, 2022 10:57:00.774600000 -05
Jan 21, 2022 10:57:00.796650000 -05
Jan 21, 2022 10:57:00.844096000 -05
Jan 21, 2022 10:57:00.848341000 -05
Jan 21, 2022 10:57:00.925432000 -05
Jan 21, 2022 10:57:00.960784000 -05
Jan 21, 2022 10:57:00.963908000 -05
Jan 21, 2022 10:57:00.970040000 -05
Jan 21, 2022 10:57:00.976328000 -05
Jan 21, 2022 10:57:00.980995000 -05
Jan 21, 2022 10:57:00.984951000 -05
Jan 21, 2022 10:57:00.990547000 -05
Jan 21, 2022 10:57:00.994688000 -05
Jan 21, 2022 10:57:00.999863000 -05
Jan 21, 2022 10:57:01.004811000 -05
Jan 21, 2022 10:57:01.006965000 -05
Jan 21, 2022 10:57:01.009409000 -05
Jan 21, 2022 10:57:01.018222000 -05
Jan 21, 2022 10:57:01.019033000 -05
Jan 21, 2022 10:57:01.036247000 -05
Jan 21, 2022 10:57:01.053891000 -05
Jan 21, 2022 10:57:01.076973000 -05
Jan 21, 2022 10:57:01.115865000 -05
Jan 21, 2022 10:57:01.154453000 -05
Jan 21, 2022 10:57:01.194304000 -05
Jan 21, 2022 10:57:01.242656000 -05
Jan 21, 2022 10:57:01.250990000 -05
Jan 21, 2022 10:57:01.306855000 -05
Jan 21, 2022 10:57:01.317886000 -05
Jan 21, 2022 10:57:01.358153000 -05
Jan 21, 2022 10:57:01.394048000 -05
Jan 21, 2022 10:57:01.441837000 -05
Jan 21, 2022 10:57:01.445560000 -05
Jan 21, 2022 10:57:01.477796000 -05
Jan 21, 2022 10:57:01.481945000 -05
Jan 21, 2022 10:57:01.488902000 -05
Jan 21, 2022 10:57:01.492760000 -05
Jan 21, 2022 10:57:01.495428000 -05
Jan 21, 2022 10:57:01.510547000 -05
Jan 21, 2022 10:57:01.546177000 -05
Jan 21, 2022 10:57:01.549621000 -05
Jan 21, 2022 10:57:01.558209000 -05
Jan 21, 2022 10:57:01.561162000 -05
Jan 21, 2022 10:57:01.566472000 -05
Jan 21, 2022 10:57:01.596011000 -05
Jan 21, 2022 10:57:01.638414000 -05
Jan 21, 2022 10:57:01.640836000 -05
Jan 21, 2022 10:57:01.675852000 -05
Jan 21, 2022 10:57:01.717542000 -05
Jan 21, 2022 10:57:01.769173000 -05
Jan 21, 2022 10:57:01.773828000 -05
Jan 21, 2022 10:57:01.778070000 -05
Jan 21, 2022 10:57:01.782796000 -05
Jan 21, 2022 10:57:01.785919000 -05
Jan 21, 2022 10:57:01.792186000 -05
Jan 21, 2022 10:57:01.838362000 -05
Jan 21, 2022 10:57:01.886582000 -05
Jan 21, 2022 10:57:01.920348000 -05
Jan 21, 2022 10:57:01.957042000 -05
Jan 21, 2022 10:57:01.993484000 -05
Jan 21, 2022 10:57:02.037754000 -05
Jan 21, 2022 10:57:02.040918000 -05
Jan 21, 2022 10:57:02.104463000 -05
Jan 21, 2022 10:57:02.113159000 -05
Jan 21, 2022 10:57:02.122012000 -05
Jan 21, 2022 10:57:02.134183000 -05
Jan 21, 2022 10:57:02.138554000 -05
Jan 21, 2022 10:57:02.146135000 -05
Jan 21, 2022 10:57:02.149604000 -05
Jan 21, 2022 10:57:02.154550000 -05
Jan 21, 2022 10:57:02.159272000 -05
Jan 21, 2022 10:57:02.163909000 -05
Jan 21, 2022 10:57:02.171206000 -05
Jan 21, 2022 10:57:02.208479000 -05
Jan 21, 2022 10:57:02.212205000 -05
Jan 21, 2022 10:57:02.217058000 -05
Jan 21, 2022 10:57:02.221664000 -05
Jan 21, 2022 10:57:02.228734000 -05
Jan 21, 2022 10:57:02.232757000 -05
Jan 21, 2022 10:57:02.236393000 -05
Jan 21, 2022 10:57:02.240842000 -05
Jan 21, 2022 10:57:02.241690000 -05
Jan 21, 2022 10:57:02.245812000 -05
Jan 21, 2022 10:57:02.249187000 -05
Jan 21, 2022 10:57:02.279311000 -05
Jan 21, 2022 10:57:02.282075000 -05
Jan 21, 2022 10:57:02.315525000 -05
Jan 21, 2022 10:57:02.355335000 -05
Jan 21, 2022 10:57:02.393740000 -05
Jan 21, 2022 10:57:02.438279000 -05
Jan 21, 2022 10:57:02.442061000 -05
Jan 21, 2022 10:57:02.478399000 -05
Jan 21, 2022 10:57:02.518013000 -05
Jan 21, 2022 10:57:02.558981000 -05
Jan 21, 2022 10:57:02.601101000 -05
Jan 21, 2022 10:57:02.645993000 -05
Jan 21, 2022 10:57:02.650976000 -05
Jan 21, 2022 10:57:02.653763000 -05
Jan 21, 2022 10:57:02.683664000 -05
Jan 21, 2022 10:57:02.701388000 -05
Jan 21, 2022 10:57:02.704494000 -05
Jan 21, 2022 10:57:02.708380000 -05
Jan 21, 2022 10:57:02.716664000 -05
Jan 21, 2022 10:57:02.756712000 -05
Jan 21, 2022 10:57:02.811562000 -05
Jan 21, 2022 10:57:02.847010000 -05
Jan 21, 2022 10:57:02.851506000 -05
Jan 21, 2022 10:57:02.879552000 -05
Jan 21, 2022 10:57:02.918361000 -05
Jan 21, 2022 10:57:02.924524000 -05
Jan 21, 2022 10:57:02.929120000 -05
Jan 21, 2022 10:57:02.957587000 -05
Jan 21, 2022 10:57:02.993377000 -05
Jan 21, 2022 10:57:03.042302000 -05
Jan 21, 2022 10:57:03.051320000 -05
Jan 21, 2022 10:57:03.076401000 -05
Jan 21, 2022 10:57:03.138173000 -05
Jan 21, 2022 10:57:03.142891000 -05
Jan 21, 2022 10:57:03.158853000 -05
Jan 21, 2022 10:57:03.198512000 -05
Jan 21, 2022 10:57:03.254429000 -05
Jan 21, 2022 10:57:03.258669000 -05
Jan 21, 2022 10:57:03.331450000 -05
Jan 21, 2022 10:57:03.335760000 -05
Jan 21, 2022 10:57:03.355046000 -05
Jan 21, 2022 10:57:03.368697000 -05
Jan 21, 2022 10:57:03.374516000 -05
Jan 21, 2022 10:57:03.381115000 -05
Jan 21, 2022 10:57:03.388281000 -05
Jan 21, 2022 10:57:03.398503000 -05
Jan 21, 2022 10:57:03.462407000 -05
Jan 21, 2022 10:57:03.472553000 -05
Jan 21, 2022 10:57:03.478426000 -05
Jan 21, 2022 10:57:03.481277000 -05
Jan 21, 2022 10:57:03.484763000 -05
Jan 21, 2022 10:57:03.489277000 -05
Jan 21, 2022 10:57:03.491837000 -05
Jan 21, 2022 10:57:03.501246000 -05
Jan 21, 2022 10:57:03.505405000 -05
Jan 21, 2022 10:57:03.510060000 -05
Jan 21, 2022 10:57:03.523976000 -05
