Jan 21, 2022 15:15:46.520881000 -05
Jan 21, 2022 15:15:46.520920000 -05
Jan 21, 2022 15:15:46.523571000 -05
Jan 21, 2022 15:15:46.527601000 -05
Jan 21, 2022 15:15:46.529368000 -05
Jan 21, 2022 15:15:46.532098000 -05
Jan 21, 2022 15:15:46.539621000 -05
Jan 21, 2022 15:15:46.540104000 -05
Jan 21, 2022 15:15:46.540452000 -05
Jan 21, 2022 15:15:46.541079000 -05
Jan 21, 2022 15:15:46.542688000 -05
Jan 21, 2022 15:15:46.543388000 -05
Jan 21, 2022 15:15:46.557386000 -05
Jan 21, 2022 15:15:46.598960000 -05
Jan 21, 2022 15:15:46.639017000 -05
Jan 21, 2022 15:15:46.680201000 -05
Jan 21, 2022 15:15:46.680347000 -05
Jan 21, 2022 15:15:46.716940000 -05
Jan 21, 2022 15:15:46.760010000 -05
Jan 21, 2022 15:15:46.796295000 -05
Jan 21, 2022 15:15:46.838867000 -05
Jan 21, 2022 15:15:46.848621000 -05
Jan 21, 2022 15:15:46.849279000 -05
Jan 21, 2022 15:15:46.849525000 -05
Jan 21, 2022 15:15:46.876716000 -05
Jan 21, 2022 15:15:46.916663000 -05
Jan 21, 2022 15:15:46.958808000 -05
Jan 21, 2022 15:15:46.996535000 -05
Jan 21, 2022 15:15:47.041672000 -05
Jan 21, 2022 15:15:47.046841000 -05
Jan 21, 2022 15:15:47.047120000 -05
Jan 21, 2022 15:15:47.077505000 -05
Jan 21, 2022 15:15:47.135671000 -05
Jan 21, 2022 15:15:47.156382000 -05
Jan 21, 2022 15:15:47.197156000 -05
Jan 21, 2022 15:15:47.241908000 -05
Jan 21, 2022 15:15:47.248049000 -05
Jan 21, 2022 15:15:47.251020000 -05
Jan 21, 2022 15:15:47.256805000 -05
Jan 21, 2022 15:15:47.278078000 -05
Jan 21, 2022 15:15:47.317262000 -05
Jan 21, 2022 15:15:47.357446000 -05
Jan 21, 2022 15:15:47.400316000 -05
Jan 21, 2022 15:15:47.400350000 -05
Jan 21, 2022 15:15:47.407340000 -05
Jan 21, 2022 15:15:47.407996000 -05
Jan 21, 2022 15:15:47.408640000 -05
Jan 21, 2022 15:15:47.421109000 -05
Jan 21, 2022 15:15:47.421265000 -05
Jan 21, 2022 15:15:47.426228000 -05
Jan 21, 2022 15:15:47.441374000 -05
Jan 21, 2022 15:15:47.441417000 -05
Jan 21, 2022 15:15:47.477916000 -05
Jan 21, 2022 15:15:47.521583000 -05
Jan 21, 2022 15:15:47.564564000 -05
Jan 21, 2022 15:15:47.565199000 -05
Jan 21, 2022 15:15:47.567540000 -05
Jan 21, 2022 15:15:47.568194000 -05
Jan 21, 2022 15:15:47.597338000 -05
Jan 21, 2022 15:15:47.636480000 -05
Jan 21, 2022 15:15:47.676695000 -05
Jan 21, 2022 15:15:47.718412000 -05
Jan 21, 2022 15:15:47.734030000 -05
Jan 21, 2022 15:15:47.734066000 -05
Jan 21, 2022 15:15:47.737640000 -05
Jan 21, 2022 15:15:47.756668000 -05
Jan 21, 2022 15:15:47.797460000 -05
Jan 21, 2022 15:15:47.836761000 -05
Jan 21, 2022 15:15:47.886258000 -05
Jan 21, 2022 15:15:47.891603000 -05
Jan 21, 2022 15:15:47.891940000 -05
Jan 21, 2022 15:15:47.894041000 -05
Jan 21, 2022 15:15:47.917982000 -05
Jan 21, 2022 15:15:47.958116000 -05
Jan 21, 2022 15:15:47.996672000 -05
Jan 21, 2022 15:15:48.039929000 -05
Jan 21, 2022 15:15:48.039964000 -05
Jan 21, 2022 15:15:48.046339000 -05
Jan 21, 2022 15:15:48.046901000 -05
Jan 21, 2022 15:15:48.047018000 -05
Jan 21, 2022 15:15:48.076961000 -05
Jan 21, 2022 15:15:48.115719000 -05
Jan 21, 2022 15:15:48.156613000 -05
Jan 21, 2022 15:15:48.201127000 -05
Jan 21, 2022 15:15:48.202776000 -05
Jan 21, 2022 15:15:48.203018000 -05
Jan 21, 2022 15:15:48.206196000 -05
Jan 21, 2022 15:15:48.206596000 -05
Jan 21, 2022 15:15:48.238828000 -05
Jan 21, 2022 15:15:48.279095000 -05
Jan 21, 2022 15:15:48.316656000 -05
Jan 21, 2022 15:15:48.361306000 -05
Jan 21, 2022 15:15:48.361691000 -05
Jan 21, 2022 15:15:48.365828000 -05
Jan 21, 2022 15:15:48.365861000 -05
Jan 21, 2022 15:15:48.397257000 -05
Jan 21, 2022 15:15:48.438601000 -05
Jan 21, 2022 15:15:48.476371000 -05
Jan 21, 2022 15:15:48.520473000 -05
Jan 21, 2022 15:15:48.521855000 -05
Jan 21, 2022 15:15:48.521888000 -05
Jan 21, 2022 15:15:48.556247000 -05
Jan 21, 2022 15:15:48.599936000 -05
Jan 21, 2022 15:15:48.601994000 -05
Jan 21, 2022 15:15:48.602944000 -05
Jan 21, 2022 15:15:48.604031000 -05
Jan 21, 2022 15:15:48.613048000 -05
Jan 21, 2022 15:15:48.613471000 -05
Jan 21, 2022 15:15:48.616550000 -05
Jan 21, 2022 15:15:48.617097000 -05
Jan 21, 2022 15:15:48.622618000 -05
Jan 21, 2022 15:15:48.625939000 -05
Jan 21, 2022 15:15:48.636953000 -05
Jan 21, 2022 15:15:48.676512000 -05
Jan 21, 2022 15:15:48.716218000 -05
Jan 21, 2022 15:15:48.759745000 -05
Jan 21, 2022 15:15:48.761149000 -05
Jan 21, 2022 15:15:48.761613000 -05
Jan 21, 2022 15:15:48.767962000 -05
Jan 21, 2022 15:15:48.769296000 -05
Jan 21, 2022 15:15:48.801402000 -05
Jan 21, 2022 15:15:48.836159000 -05
Jan 21, 2022 15:15:48.879596000 -05
Jan 21, 2022 15:15:48.918600000 -05
Jan 21, 2022 15:15:48.922086000 -05
Jan 21, 2022 15:15:48.924818000 -05
Jan 21, 2022 15:15:48.929446000 -05
Jan 21, 2022 15:15:48.930786000 -05
Jan 21, 2022 15:15:48.957278000 -05
Jan 21, 2022 15:15:48.998123000 -05
Jan 21, 2022 15:15:49.036627000 -05
Jan 21, 2022 15:15:49.080811000 -05
Jan 21, 2022 15:15:49.081282000 -05
Jan 21, 2022 15:15:49.082690000 -05
Jan 21, 2022 15:15:49.085162000 -05
Jan 21, 2022 15:15:49.117004000 -05
Jan 21, 2022 15:15:49.160265000 -05
Jan 21, 2022 15:15:49.199049000 -05
Jan 21, 2022 15:15:49.240411000 -05
Jan 21, 2022 15:15:49.242004000 -05
Jan 21, 2022 15:15:49.242856000 -05
Jan 21, 2022 15:15:49.243731000 -05
Jan 21, 2022 15:15:49.280554000 -05
Jan 21, 2022 15:15:49.316158000 -05
Jan 21, 2022 15:15:49.355803000 -05
Jan 21, 2022 15:15:49.398271000 -05
Jan 21, 2022 15:15:49.401334000 -05
Jan 21, 2022 15:15:49.406695000 -05
Jan 21, 2022 15:15:49.407046000 -05
Jan 21, 2022 15:15:49.436704000 -05
Jan 21, 2022 15:15:49.476306000 -05
Jan 21, 2022 15:15:49.518677000 -05
Jan 21, 2022 15:15:49.558657000 -05
Jan 21, 2022 15:15:49.559272000 -05
Jan 21, 2022 15:15:49.561523000 -05
Jan 21, 2022 15:15:49.597930000 -05
Jan 21, 2022 15:15:49.636788000 -05
Jan 21, 2022 15:15:49.676517000 -05
Jan 21, 2022 15:15:49.715754000 -05
Jan 21, 2022 15:15:49.761330000 -05
Jan 21, 2022 15:15:49.762370000 -05
Jan 21, 2022 15:15:49.762577000 -05
Jan 21, 2022 15:15:49.767752000 -05
Jan 21, 2022 15:15:49.770185000 -05
Jan 21, 2022 15:15:49.775346000 -05
Jan 21, 2022 15:15:49.782470000 -05
Jan 21, 2022 15:15:49.782919000 -05
Jan 21, 2022 15:15:49.783901000 -05
Jan 21, 2022 15:15:49.789642000 -05
Jan 21, 2022 15:15:49.791955000 -05
Jan 21, 2022 15:15:49.791987000 -05
Jan 21, 2022 15:15:49.796587000 -05
Jan 21, 2022 15:15:49.835952000 -05
Jan 21, 2022 15:15:49.877639000 -05
Jan 21, 2022 15:15:49.916837000 -05
Jan 21, 2022 15:15:49.959154000 -05
Jan 21, 2022 15:15:49.959586000 -05
Jan 21, 2022 15:15:49.962077000 -05
Jan 21, 2022 15:15:49.966029000 -05
Jan 21, 2022 15:15:49.966277000 -05
Jan 21, 2022 15:15:49.997016000 -05
Jan 21, 2022 15:15:50.036515000 -05
Jan 21, 2022 15:15:50.081652000 -05
Jan 21, 2022 15:15:50.148186000 -05
Jan 21, 2022 15:15:50.170235000 -05
Jan 21, 2022 15:15:50.178380000 -05
Jan 21, 2022 15:15:50.181507000 -05
Jan 21, 2022 15:15:50.188527000 -05
Jan 21, 2022 15:15:50.188991000 -05
Jan 21, 2022 15:15:50.196131000 -05
Jan 21, 2022 15:15:50.236067000 -05
Jan 21, 2022 15:15:50.281503000 -05
Jan 21, 2022 15:15:50.281541000 -05
Jan 21, 2022 15:15:50.286160000 -05
Jan 21, 2022 15:15:50.292648000 -05
Jan 21, 2022 15:15:50.321834000 -05
Jan 21, 2022 15:15:50.362318000 -05
Jan 21, 2022 15:15:50.395856000 -05
Jan 21, 2022 15:15:50.442549000 -05
Jan 21, 2022 15:15:50.461353000 -05
Jan 21, 2022 15:15:50.466645000 -05
Jan 21, 2022 15:15:50.467112000 -05
Jan 21, 2022 15:15:50.476592000 -05
Jan 21, 2022 15:15:50.518095000 -05
Jan 21, 2022 15:15:50.555520000 -05
Jan 21, 2022 15:15:50.595200000 -05
Jan 21, 2022 15:15:50.638764000 -05
Jan 21, 2022 15:15:50.638804000 -05
Jan 21, 2022 15:15:50.643918000 -05
Jan 21, 2022 15:15:50.675714000 -05
Jan 21, 2022 15:15:50.715467000 -05
Jan 21, 2022 15:15:50.770008000 -05
Jan 21, 2022 15:15:50.798751000 -05
Jan 21, 2022 15:15:50.840010000 -05
Jan 21, 2022 15:15:50.844274000 -05
Jan 21, 2022 15:15:50.844677000 -05
Jan 21, 2022 15:15:50.875899000 -05
Jan 21, 2022 15:15:50.915898000 -05
Jan 21, 2022 15:15:50.958067000 -05
Jan 21, 2022 15:15:51.000233000 -05
Jan 21, 2022 15:15:51.007083000 -05
Jan 21, 2022 15:15:51.014022000 -05
Jan 21, 2022 15:15:51.015181000 -05
Jan 21, 2022 15:15:51.016405000 -05
Jan 21, 2022 15:15:51.026348000 -05
Jan 21, 2022 15:15:51.026931000 -05
Jan 21, 2022 15:15:51.027426000 -05
Jan 21, 2022 15:15:51.027938000 -05
Jan 21, 2022 15:15:51.028417000 -05
Jan 21, 2022 15:15:51.031759000 -05
Jan 21, 2022 15:15:51.035429000 -05
Jan 21, 2022 15:15:51.075199000 -05
Jan 21, 2022 15:15:51.115535000 -05
Jan 21, 2022 15:15:51.157502000 -05
Jan 21, 2022 15:15:51.160566000 -05
Jan 21, 2022 15:15:51.160971000 -05
Jan 21, 2022 15:15:51.162899000 -05
Jan 21, 2022 15:15:51.195146000 -05
Jan 21, 2022 15:15:51.240203000 -05
Jan 21, 2022 15:15:51.244331000 -05
Jan 21, 2022 15:15:51.244481000 -05
Jan 21, 2022 15:15:51.250851000 -05
Jan 21, 2022 15:15:51.298354000 -05
Jan 21, 2022 15:15:51.331397000 -05
Jan 21, 2022 15:15:51.356941000 -05
Jan 21, 2022 15:15:51.436796000 -05
Jan 21, 2022 15:15:51.437461000 -05
Jan 21, 2022 15:15:51.438490000 -05
Jan 21, 2022 15:15:51.441368000 -05
Jan 21, 2022 15:15:51.446454000 -05
Jan 21, 2022 15:15:51.454991000 -05
Jan 21, 2022 15:15:51.455034000 -05
Jan 21, 2022 15:15:51.475238000 -05
Jan 21, 2022 15:15:51.514934000 -05
Jan 21, 2022 15:15:51.558340000 -05
Jan 21, 2022 15:15:51.568928000 -05
Jan 21, 2022 15:15:51.582821000 -05
Jan 21, 2022 15:15:51.583357000 -05
Jan 21, 2022 15:15:51.584004000 -05
Jan 21, 2022 15:15:51.595922000 -05
Jan 21, 2022 15:15:51.634805000 -05
Jan 21, 2022 15:15:51.677113000 -05
Jan 21, 2022 15:15:51.722901000 -05
Jan 21, 2022 15:15:51.723921000 -05
Jan 21, 2022 15:15:51.726422000 -05
Jan 21, 2022 15:15:51.759844000 -05
Jan 21, 2022 15:15:51.794948000 -05
Jan 21, 2022 15:15:51.837789000 -05
Jan 21, 2022 15:15:51.877602000 -05
Jan 21, 2022 15:15:51.877907000 -05
Jan 21, 2022 15:15:51.880939000 -05
Jan 21, 2022 15:15:51.921274000 -05
Jan 21, 2022 15:15:51.955291000 -05
Jan 21, 2022 15:15:51.994026000 -05
Jan 21, 2022 15:15:52.037432000 -05
Jan 21, 2022 15:15:52.038089000 -05
Jan 21, 2022 15:15:52.041917000 -05
Jan 21, 2022 15:15:52.078978000 -05
Jan 21, 2022 15:15:52.114483000 -05
Jan 21, 2022 15:15:52.155263000 -05
Jan 21, 2022 15:15:52.201073000 -05
Jan 21, 2022 15:15:52.201625000 -05
Jan 21, 2022 15:15:52.202028000 -05
Jan 21, 2022 15:15:52.209502000 -05
Jan 21, 2022 15:15:52.210136000 -05
Jan 21, 2022 15:15:52.210518000 -05
Jan 21, 2022 15:15:52.213311000 -05
Jan 21, 2022 15:15:52.215684000 -05
Jan 21, 2022 15:15:52.218350000 -05
Jan 21, 2022 15:15:52.219123000 -05
Jan 21, 2022 15:15:52.236179000 -05
Jan 21, 2022 15:15:52.288273000 -05
Jan 21, 2022 15:15:52.316755000 -05
Jan 21, 2022 15:15:52.359755000 -05
Jan 21, 2022 15:15:52.366670000 -05
Jan 21, 2022 15:15:52.384506000 -05
Jan 21, 2022 15:15:52.384908000 -05
Jan 21, 2022 15:15:52.391382000 -05
Jan 21, 2022 15:15:52.396600000 -05
Jan 21, 2022 15:15:52.396628000 -05
Jan 21, 2022 15:15:52.437494000 -05
Jan 21, 2022 15:15:52.477451000 -05
Jan 21, 2022 15:15:52.518118000 -05
Jan 21, 2022 15:15:52.518445000 -05
Jan 21, 2022 15:15:52.525287000 -05
Jan 21, 2022 15:15:52.526794000 -05
Jan 21, 2022 15:15:52.526826000 -05
Jan 21, 2022 15:15:52.556351000 -05
Jan 21, 2022 15:15:52.594540000 -05
Jan 21, 2022 15:15:52.634775000 -05
Jan 21, 2022 15:15:52.677504000 -05
Jan 21, 2022 15:15:52.678634000 -05
Jan 21, 2022 15:15:52.687878000 -05
Jan 21, 2022 15:15:52.688041000 -05
Jan 21, 2022 15:15:52.691952000 -05
Jan 21, 2022 15:15:52.714905000 -05
Jan 21, 2022 15:15:52.754101000 -05
Jan 21, 2022 15:15:52.795901000 -05
Jan 21, 2022 15:15:52.838852000 -05
Jan 21, 2022 15:15:52.840180000 -05
Jan 21, 2022 15:15:52.840827000 -05
Jan 21, 2022 15:15:52.848135000 -05
Jan 21, 2022 15:15:52.874520000 -05
Jan 21, 2022 15:15:52.914094000 -05
Jan 21, 2022 15:15:52.954668000 -05
Jan 21, 2022 15:15:53.001049000 -05
Jan 21, 2022 15:15:53.001793000 -05
Jan 21, 2022 15:15:53.004261000 -05
Jan 21, 2022 15:15:53.004705000 -05
Jan 21, 2022 15:15:53.056484000 -05
Jan 21, 2022 15:15:53.076198000 -05
Jan 21, 2022 15:15:53.114067000 -05
Jan 21, 2022 15:15:53.159388000 -05
Jan 21, 2022 15:15:53.159717000 -05
Jan 21, 2022 15:15:53.162278000 -05
Jan 21, 2022 15:15:53.162742000 -05
Jan 21, 2022 15:15:53.194525000 -05
Jan 21, 2022 15:15:53.234069000 -05
Jan 21, 2022 15:15:53.274328000 -05
Jan 21, 2022 15:15:53.313797000 -05
Jan 21, 2022 15:15:53.362848000 -05
Jan 21, 2022 15:15:53.363758000 -05
Jan 21, 2022 15:15:53.363901000 -05
Jan 21, 2022 15:15:53.367464000 -05
Jan 21, 2022 15:15:53.371687000 -05
Jan 21, 2022 15:15:53.374660000 -05
Jan 21, 2022 15:15:53.375258000 -05
Jan 21, 2022 15:15:53.378363000 -05
Jan 21, 2022 15:15:53.382472000 -05
Jan 21, 2022 15:15:53.390825000 -05
Jan 21, 2022 15:15:53.395532000 -05
Jan 21, 2022 15:15:53.399679000 -05
Jan 21, 2022 15:15:53.433588000 -05
Jan 21, 2022 15:15:53.475179000 -05
Jan 21, 2022 15:15:53.513838000 -05
Jan 21, 2022 15:15:53.557370000 -05
Jan 21, 2022 15:15:53.558906000 -05
Jan 21, 2022 15:15:53.563565000 -05
Jan 21, 2022 15:15:53.563600000 -05
Jan 21, 2022 15:15:53.595911000 -05
Jan 21, 2022 15:15:53.635607000 -05
Jan 21, 2022 15:15:53.674109000 -05
Jan 21, 2022 15:15:53.720322000 -05
Jan 21, 2022 15:15:53.720652000 -05
Jan 21, 2022 15:15:53.721208000 -05
Jan 21, 2022 15:15:53.740252000 -05
Jan 21, 2022 15:15:53.771355000 -05
Jan 21, 2022 15:15:53.795663000 -05
Jan 21, 2022 15:15:53.834659000 -05
Jan 21, 2022 15:15:53.876927000 -05
Jan 21, 2022 15:15:53.877594000 -05
Jan 21, 2022 15:15:53.880992000 -05
Jan 21, 2022 15:15:53.881712000 -05
Jan 21, 2022 15:15:53.884223000 -05
Jan 21, 2022 15:15:53.916177000 -05
Jan 21, 2022 15:15:53.916213000 -05
