Jan 21, 2022 15:15:46.522603000 -05
Jan 21, 2022 15:15:46.522677000 -05
Jan 21, 2022 15:15:46.522768000 -05
Jan 21, 2022 15:15:46.522843000 -05
Jan 21, 2022 15:15:46.522890000 -05
Jan 21, 2022 15:15:46.522923000 -05
Jan 21, 2022 15:15:46.522951000 -05
Jan 21, 2022 15:15:46.526801000 -05
Jan 21, 2022 15:15:46.530094000 -05
Jan 21, 2022 15:15:46.532142000 -05
Jan 21, 2022 15:15:46.539679000 -05
Jan 21, 2022 15:15:46.543190000 -05
Jan 21, 2022 15:15:46.565121000 -05
Jan 21, 2022 15:15:46.605175000 -05
Jan 21, 2022 15:15:46.645174000 -05
Jan 21, 2022 15:15:46.685180000 -05
Jan 21, 2022 15:15:46.685329000 -05
Jan 21, 2022 15:15:46.725203000 -05
Jan 21, 2022 15:15:46.765176000 -05
Jan 21, 2022 15:15:46.805163000 -05
Jan 21, 2022 15:15:46.845150000 -05
Jan 21, 2022 15:15:46.845298000 -05
Jan 21, 2022 15:15:46.845384000 -05
Jan 21, 2022 15:15:46.845465000 -05
Jan 21, 2022 15:15:46.885137000 -05
Jan 21, 2022 15:15:46.925170000 -05
Jan 21, 2022 15:15:46.965191000 -05
Jan 21, 2022 15:15:47.005095000 -05
Jan 21, 2022 15:15:47.045180000 -05
Jan 21, 2022 15:15:47.045286000 -05
Jan 21, 2022 15:15:47.045353000 -05
Jan 21, 2022 15:15:47.085150000 -05
Jan 21, 2022 15:15:47.125070000 -05
Jan 21, 2022 15:15:47.165134000 -05
Jan 21, 2022 15:15:47.205154000 -05
Jan 21, 2022 15:15:47.245190000 -05
Jan 21, 2022 15:15:47.245303000 -05
Jan 21, 2022 15:15:47.245369000 -05
Jan 21, 2022 15:15:47.245428000 -05
Jan 21, 2022 15:15:47.285086000 -05
Jan 21, 2022 15:15:47.325077000 -05
Jan 21, 2022 15:15:47.365206000 -05
Jan 21, 2022 15:15:47.405200000 -05
Jan 21, 2022 15:15:47.405373000 -05
Jan 21, 2022 15:15:47.405482000 -05
Jan 21, 2022 15:15:47.405620000 -05
Jan 21, 2022 15:15:47.405714000 -05
Jan 21, 2022 15:15:47.405833000 -05
Jan 21, 2022 15:15:47.406023000 -05
Jan 21, 2022 15:15:47.406137000 -05
Jan 21, 2022 15:15:47.445164000 -05
Jan 21, 2022 15:15:47.445356000 -05
Jan 21, 2022 15:15:47.485207000 -05
Jan 21, 2022 15:15:47.525162000 -05
Jan 21, 2022 15:15:47.565170000 -05
Jan 21, 2022 15:15:47.565336000 -05
Jan 21, 2022 15:15:47.565433000 -05
Jan 21, 2022 15:15:47.565525000 -05
Jan 21, 2022 15:15:47.605165000 -05
Jan 21, 2022 15:15:47.645175000 -05
Jan 21, 2022 15:15:47.685148000 -05
Jan 21, 2022 15:15:47.725117000 -05
Jan 21, 2022 15:15:47.725252000 -05
Jan 21, 2022 15:15:47.725343000 -05
Jan 21, 2022 15:15:47.725426000 -05
Jan 21, 2022 15:15:47.765183000 -05
Jan 21, 2022 15:15:47.805228000 -05
Jan 21, 2022 15:15:47.845183000 -05
Jan 21, 2022 15:15:47.885167000 -05
Jan 21, 2022 15:15:47.885338000 -05
Jan 21, 2022 15:15:47.885437000 -05
Jan 21, 2022 15:15:47.885532000 -05
Jan 21, 2022 15:15:47.925188000 -05
Jan 21, 2022 15:15:47.965144000 -05
Jan 21, 2022 15:15:48.005145000 -05
Jan 21, 2022 15:15:48.045153000 -05
Jan 21, 2022 15:15:48.045295000 -05
Jan 21, 2022 15:15:48.045381000 -05
Jan 21, 2022 15:15:48.045464000 -05
Jan 21, 2022 15:15:48.045545000 -05
Jan 21, 2022 15:15:48.085083000 -05
Jan 21, 2022 15:15:48.125096000 -05
Jan 21, 2022 15:15:48.165104000 -05
Jan 21, 2022 15:15:48.205132000 -05
Jan 21, 2022 15:15:48.205224000 -05
Jan 21, 2022 15:15:48.205270000 -05
Jan 21, 2022 15:15:48.205307000 -05
Jan 21, 2022 15:15:48.205344000 -05
Jan 21, 2022 15:15:48.245075000 -05
Jan 21, 2022 15:15:48.285130000 -05
Jan 21, 2022 15:15:48.325113000 -05
Jan 21, 2022 15:15:48.365093000 -05
Jan 21, 2022 15:15:48.365182000 -05
Jan 21, 2022 15:15:48.365221000 -05
Jan 21, 2022 15:15:48.365256000 -05
Jan 21, 2022 15:15:48.405144000 -05
Jan 21, 2022 15:15:48.445189000 -05
Jan 21, 2022 15:15:48.485070000 -05
Jan 21, 2022 15:15:48.525091000 -05
Jan 21, 2022 15:15:48.525164000 -05
Jan 21, 2022 15:15:48.525195000 -05
Jan 21, 2022 15:15:48.565164000 -05
Jan 21, 2022 15:15:48.605123000 -05
Jan 21, 2022 15:15:48.605241000 -05
Jan 21, 2022 15:15:48.605281000 -05
Jan 21, 2022 15:15:48.605333000 -05
Jan 21, 2022 15:15:48.605366000 -05
Jan 21, 2022 15:15:48.605432000 -05
Jan 21, 2022 15:15:48.605516000 -05
Jan 21, 2022 15:15:48.605608000 -05
Jan 21, 2022 15:15:48.605665000 -05
Jan 21, 2022 15:15:48.605750000 -05
Jan 21, 2022 15:15:48.645114000 -05
Jan 21, 2022 15:15:48.685125000 -05
Jan 21, 2022 15:15:48.725126000 -05
Jan 21, 2022 15:15:48.765120000 -05
Jan 21, 2022 15:15:48.765251000 -05
Jan 21, 2022 15:15:48.765346000 -05
Jan 21, 2022 15:15:48.765387000 -05
Jan 21, 2022 15:15:48.765425000 -05
Jan 21, 2022 15:15:48.805137000 -05
Jan 21, 2022 15:15:48.845152000 -05
Jan 21, 2022 15:15:48.885143000 -05
Jan 21, 2022 15:15:48.925126000 -05
Jan 21, 2022 15:15:48.925242000 -05
Jan 21, 2022 15:15:48.925293000 -05
Jan 21, 2022 15:15:48.925342000 -05
Jan 21, 2022 15:15:48.925392000 -05
Jan 21, 2022 15:15:48.965129000 -05
Jan 21, 2022 15:15:49.005143000 -05
Jan 21, 2022 15:15:49.045085000 -05
Jan 21, 2022 15:15:49.085156000 -05
Jan 21, 2022 15:15:49.085323000 -05
Jan 21, 2022 15:15:49.085458000 -05
Jan 21, 2022 15:15:49.085563000 -05
Jan 21, 2022 15:15:49.125167000 -05
Jan 21, 2022 15:15:49.165163000 -05
Jan 21, 2022 15:15:49.205165000 -05
Jan 21, 2022 15:15:49.245194000 -05
Jan 21, 2022 15:15:49.245335000 -05
Jan 21, 2022 15:15:49.245416000 -05
Jan 21, 2022 15:15:49.245491000 -05
Jan 21, 2022 15:15:49.285127000 -05
Jan 21, 2022 15:15:49.325125000 -05
Jan 21, 2022 15:15:49.365207000 -05
Jan 21, 2022 15:15:49.405152000 -05
Jan 21, 2022 15:15:49.405313000 -05
Jan 21, 2022 15:15:49.405403000 -05
Jan 21, 2022 15:15:49.405480000 -05
Jan 21, 2022 15:15:49.445188000 -05
Jan 21, 2022 15:15:49.485180000 -05
Jan 21, 2022 15:15:49.525159000 -05
Jan 21, 2022 15:15:49.565073000 -05
Jan 21, 2022 15:15:49.565142000 -05
Jan 21, 2022 15:15:49.565175000 -05
Jan 21, 2022 15:15:49.605164000 -05
Jan 21, 2022 15:15:49.645090000 -05
Jan 21, 2022 15:15:49.685075000 -05
Jan 21, 2022 15:15:49.725147000 -05
Jan 21, 2022 15:15:49.765162000 -05
Jan 21, 2022 15:15:49.765300000 -05
Jan 21, 2022 15:15:49.765379000 -05
Jan 21, 2022 15:15:49.765454000 -05
Jan 21, 2022 15:15:49.765540000 -05
Jan 21, 2022 15:15:49.765615000 -05
Jan 21, 2022 15:15:49.765689000 -05
Jan 21, 2022 15:15:49.765763000 -05
Jan 21, 2022 15:15:49.765834000 -05
Jan 21, 2022 15:15:49.765971000 -05
Jan 21, 2022 15:15:49.766065000 -05
Jan 21, 2022 15:15:49.766149000 -05
Jan 21, 2022 15:15:49.805122000 -05
Jan 21, 2022 15:15:49.845162000 -05
Jan 21, 2022 15:15:49.885142000 -05
Jan 21, 2022 15:15:49.925169000 -05
Jan 21, 2022 15:15:49.965203000 -05
Jan 21, 2022 15:15:49.965352000 -05
Jan 21, 2022 15:15:49.965439000 -05
Jan 21, 2022 15:15:49.965526000 -05
Jan 21, 2022 15:15:49.965601000 -05
Jan 21, 2022 15:15:50.005162000 -05
Jan 21, 2022 15:15:50.045166000 -05
Jan 21, 2022 15:15:50.085132000 -05
Jan 21, 2022 15:15:50.125197000 -05
Jan 21, 2022 15:15:50.125345000 -05
Jan 21, 2022 15:15:50.125428000 -05
Jan 21, 2022 15:15:50.125503000 -05
Jan 21, 2022 15:15:50.125579000 -05
Jan 21, 2022 15:15:50.165209000 -05
Jan 21, 2022 15:15:50.205180000 -05
Jan 21, 2022 15:15:50.245139000 -05
Jan 21, 2022 15:15:50.285166000 -05
Jan 21, 2022 15:15:50.285278000 -05
Jan 21, 2022 15:15:50.285351000 -05
Jan 21, 2022 15:15:50.285410000 -05
Jan 21, 2022 15:15:50.325134000 -05
Jan 21, 2022 15:15:50.365192000 -05
Jan 21, 2022 15:15:50.405171000 -05
Jan 21, 2022 15:15:50.445150000 -05
