Jan 19, 2022 14:54:05.246556000 -05
Jan 19, 2022 14:54:05.922281000 -05
Jan 19, 2022 14:54:07.637351000 -05
Jan 19, 2022 14:54:08.284304000 -05
Jan 19, 2022 14:54:10.799980000 -05
Jan 19, 2022 14:54:11.980690000 -05
Jan 19, 2022 14:54:13.256729000 -05
Jan 19, 2022 14:54:13.394003000 -05
Jan 19, 2022 14:54:15.930744000 -05
Jan 19, 2022 14:54:16.967378000 -05
Jan 19, 2022 14:54:17.189206000 -05
Jan 19, 2022 14:54:19.404633000 -05
Jan 19, 2022 14:54:20.891887000 -05
Jan 19, 2022 14:54:21.153701000 -05
Jan 19, 2022 14:54:21.794387000 -05
Jan 19, 2022 14:54:24.934586000 -05
Jan 19, 2022 14:54:25.483003000 -05
Jan 19, 2022 14:54:26.278646000 -05
Jan 19, 2022 14:54:26.847160000 -05
Jan 19, 2022 14:54:27.568255000 -05
Jan 19, 2022 14:54:29.338523000 -05
Jan 19, 2022 14:54:30.919988000 -05
Jan 19, 2022 14:54:32.391067000 -05
Jan 19, 2022 14:54:32.485971000 -05
Jan 19, 2022 14:54:33.097404000 -05
Jan 19, 2022 14:54:34.729810000 -05
