n:1 mse_avg:0.93 mse_y:1.09 mse_u:0.65 mse_v:0.56 psnr_avg:48.45 psnr_y:47.75 psnr_u:50.03 psnr_v:50.62 
n:2 mse_avg:3.58 mse_y:4.70 mse_u:1.53 mse_v:1.15 psnr_avg:42.59 psnr_y:41.41 psnr_u:46.28 psnr_v:47.52 
n:3 mse_avg:3.84 mse_y:5.21 mse_u:1.27 mse_v:0.95 psnr_avg:42.29 psnr_y:40.96 psnr_u:47.10 psnr_v:48.36 
n:4 mse_avg:4.15 mse_y:5.54 mse_u:1.57 mse_v:1.15 psnr_avg:41.95 psnr_y:40.69 psnr_u:46.17 psnr_v:47.51 
n:5 mse_avg:3.31 mse_y:4.40 mse_u:1.26 mse_v:0.98 psnr_avg:42.93 psnr_y:41.69 psnr_u:47.11 psnr_v:48.24 
n:6 mse_avg:3.04 mse_y:3.88 mse_u:1.56 mse_v:1.17 psnr_avg:43.30 psnr_y:42.24 psnr_u:46.19 psnr_v:47.43 
n:7 mse_avg:3.09 mse_y:4.06 mse_u:1.32 mse_v:0.97 psnr_avg:43.23 psnr_y:42.04 psnr_u:46.91 psnr_v:48.25 
n:8 mse_avg:3.62 mse_y:4.75 mse_u:1.65 mse_v:1.09 psnr_avg:42.54 psnr_y:41.36 psnr_u:45.96 psnr_v:47.77 
n:9 mse_avg:3.03 mse_y:3.97 mse_u:1.35 mse_v:0.96 psnr_avg:43.32 psnr_y:42.15 psnr_u:46.84 psnr_v:48.30 
n:10 mse_avg:2.68 mse_y:3.34 mse_u:1.62 mse_v:1.10 psnr_avg:43.85 psnr_y:42.90 psnr_u:46.03 psnr_v:47.70 
n:11 mse_avg:2.38 mse_y:3.03 mse_u:1.26 mse_v:0.92 psnr_avg:44.37 psnr_y:43.32 psnr_u:47.14 psnr_v:48.50 
n:12 mse_avg:2.45 mse_y:3.02 mse_u:1.46 mse_v:1.13 psnr_avg:44.24 psnr_y:43.32 psnr_u:46.48 psnr_v:47.61 
n:13 mse_avg:2.34 mse_y:2.95 mse_u:1.28 mse_v:0.96 psnr_avg:44.44 psnr_y:43.44 psnr_u:47.07 psnr_v:48.31 
n:14 mse_avg:2.21 mse_y:2.74 mse_u:1.29 mse_v:1.02 psnr_avg:44.69 psnr_y:43.76 psnr_u:47.01 psnr_v:48.06 
n:15 mse_avg:2.34 mse_y:2.96 mse_u:1.27 mse_v:0.95 psnr_avg:44.43 psnr_y:43.42 psnr_u:47.09 psnr_v:48.37 
n:16 mse_avg:2.32 mse_y:2.89 mse_u:1.30 mse_v:1.04 psnr_avg:44.48 psnr_y:43.52 psnr_u:46.99 psnr_v:47.97 
n:17 mse_avg:1.83 mse_y:2.26 mse_u:1.09 mse_v:0.87 psnr_avg:45.50 psnr_y:44.59 psnr_u:47.77 psnr_v:48.74 
