n:1 mse_avg:1.02 mse_y:1.12 mse_u:0.92 mse_v:0.74 psnr_avg:48.04 psnr_y:47.66 psnr_u:48.48 psnr_v:49.44 
n:2 mse_avg:10.47 mse_y:13.89 mse_u:4.63 mse_v:2.62 psnr_avg:37.93 psnr_y:36.70 psnr_u:41.48 psnr_v:43.95 
n:3 mse_avg:13.38 mse_y:17.81 mse_u:5.96 mse_v:3.07 psnr_avg:36.87 psnr_y:35.62 psnr_u:40.38 psnr_v:43.26 
n:4 mse_avg:13.52 mse_y:17.94 mse_u:6.18 mse_v:3.18 psnr_avg:36.82 psnr_y:35.59 psnr_u:40.22 psnr_v:43.11 
n:5 mse_avg:15.73 mse_y:21.01 mse_u:6.88 mse_v:3.45 psnr_avg:36.16 psnr_y:34.91 psnr_u:39.76 psnr_v:42.76 
n:6 mse_avg:15.50 mse_y:20.33 mse_u:7.74 mse_v:3.92 psnr_avg:36.23 psnr_y:35.05 psnr_u:39.24 psnr_v:42.20 
n:7 mse_avg:15.04 mse_y:19.58 mse_u:7.86 mse_v:4.04 psnr_avg:36.36 psnr_y:35.21 psnr_u:39.18 psnr_v:42.07 
n:8 mse_avg:14.30 mse_y:18.37 mse_u:7.97 mse_v:4.36 psnr_avg:36.58 psnr_y:35.49 psnr_u:39.11 psnr_v:41.74 
n:9 mse_avg:9.83 mse_y:12.46 mse_u:5.63 mse_v:3.55 psnr_avg:38.20 psnr_y:37.18 psnr_u:40.63 psnr_v:42.63 
n:10 mse_avg:9.38 mse_y:11.71 mse_u:5.74 mse_v:3.66 psnr_avg:38.41 psnr_y:37.44 psnr_u:40.54 psnr_v:42.50 
n:11 mse_avg:8.99 mse_y:11.23 mse_u:5.55 mse_v:3.47 psnr_avg:38.59 psnr_y:37.63 psnr_u:40.69 psnr_v:42.73 
n:12 mse_avg:9.07 mse_y:11.31 mse_u:5.59 mse_v:3.55 psnr_avg:38.56 psnr_y:37.59 psnr_u:40.65 psnr_v:42.63 
n:13 mse_avg:7.67 mse_y:9.52 mse_u:4.78 mse_v:3.18 psnr_avg:39.28 psnr_y:38.34 psnr_u:41.34 psnr_v:43.11 
n:14 mse_avg:7.98 mse_y:9.97 mse_u:4.77 mse_v:3.21 psnr_avg:39.11 psnr_y:38.14 psnr_u:41.35 psnr_v:43.06 
n:15 mse_avg:7.70 mse_y:9.57 mse_u:4.67 mse_v:3.24 psnr_avg:39.27 psnr_y:38.32 psnr_u:41.44 psnr_v:43.03 
n:16 mse_avg:7.57 mse_y:9.38 mse_u:4.59 mse_v:3.28 psnr_avg:39.34 psnr_y:38.41 psnr_u:41.51 psnr_v:42.98 
n:17 mse_avg:8.58 mse_y:10.70 mse_u:4.99 mse_v:3.73 psnr_avg:38.79 psnr_y:37.84 psnr_u:41.15 psnr_v:42.42 
n:18 mse_avg:7.41 mse_y:9.16 mse_u:4.62 mse_v:3.20 psnr_avg:39.43 psnr_y:38.51 psnr_u:41.49 psnr_v:43.08 
n:19 mse_avg:7.36 mse_y:9.15 mse_u:4.43 mse_v:3.12 psnr_avg:39.46 psnr_y:38.52 psnr_u:41.67 psnr_v:43.19 
n:20 mse_avg:6.64 mse_y:8.22 mse_u:4.03 mse_v:2.93 psnr_avg:39.91 psnr_y:38.98 psnr_u:42.08 psnr_v:43.46 
n:21 mse_avg:7.09 mse_y:8.81 mse_u:4.15 mse_v:3.15 psnr_avg:39.63 psnr_y:38.68 psnr_u:41.95 psnr_v:43.15 
n:22 mse_avg:6.29 mse_y:7.71 mse_u:3.90 mse_v:2.98 psnr_avg:40.15 psnr_y:39.26 psnr_u:42.22 psnr_v:43.39 
n:23 mse_avg:7.05 mse_y:8.79 mse_u:4.14 mse_v:3.01 psnr_avg:39.65 psnr_y:38.69 psnr_u:41.96 psnr_v:43.35 
n:24 mse_avg:7.03 mse_y:8.78 mse_u:4.08 mse_v:2.98 psnr_avg:39.66 psnr_y:38.69 psnr_u:42.03 psnr_v:43.38 
n:25 mse_avg:4.61 mse_y:5.62 mse_u:2.97 mse_v:2.20 psnr_avg:41.50 psnr_y:40.63 psnr_u:43.41 psnr_v:44.71 
n:26 mse_avg:6.76 mse_y:8.38 mse_u:4.05 mse_v:2.96 psnr_avg:39.83 psnr_y:38.90 psnr_u:42.06 psnr_v:43.41 
n:27 mse_avg:5.27 mse_y:6.44 mse_u:3.30 mse_v:2.55 psnr_avg:40.91 psnr_y:40.04 psnr_u:42.94 psnr_v:44.07 
n:28 mse_avg:5.37 mse_y:6.57 mse_u:3.40 mse_v:2.56 psnr_avg:40.83 psnr_y:39.95 psnr_u:42.82 psnr_v:44.05 
n:29 mse_avg:5.30 mse_y:6.49 mse_u:3.35 mse_v:2.49 psnr_avg:40.89 psnr_y:40.01 psnr_u:42.88 psnr_v:44.17 
n:30 mse_avg:5.02 mse_y:6.11 mse_u:3.28 mse_v:2.40 psnr_avg:41.12 psnr_y:40.27 psnr_u:42.97 psnr_v:44.32 
n:31 mse_avg:10.92 mse_y:13.30 mse_u:6.92 mse_v:5.40 psnr_avg:37.75 psnr_y:36.89 psnr_u:39.73 psnr_v:40.81 
n:32 mse_avg:6.21 mse_y:7.38 mse_u:4.35 mse_v:3.37 psnr_avg:40.20 psnr_y:39.45 psnr_u:41.74 psnr_v:42.85 
n:33 mse_avg:7.17 mse_y:8.62 mse_u:4.77 mse_v:3.73 psnr_avg:39.58 psnr_y:38.77 psnr_u:41.35 psnr_v:42.41 
n:34 mse_avg:6.97 mse_y:8.41 mse_u:4.61 mse_v:3.61 psnr_avg:39.70 psnr_y:38.88 psnr_u:41.49 psnr_v:42.55 
n:35 mse_avg:6.54 mse_y:7.80 mse_u:4.59 mse_v:3.45 psnr_avg:39.97 psnr_y:39.21 psnr_u:41.52 psnr_v:42.75 
n:36 mse_avg:6.56 mse_y:7.85 mse_u:4.50 mse_v:3.43 psnr_avg:39.96 psnr_y:39.18 psnr_u:41.60 psnr_v:42.78 
n:37 mse_avg:6.49 mse_y:7.73 mse_u:4.56 mse_v:3.48 psnr_avg:40.01 psnr_y:39.25 psnr_u:41.54 psnr_v:42.72 
n:38 mse_avg:6.61 mse_y:7.88 mse_u:4.68 mse_v:3.47 psnr_avg:39.93 psnr_y:39.17 psnr_u:41.43 psnr_v:42.73 
n:39 mse_avg:6.46 mse_y:7.69 mse_u:4.54 mse_v:3.44 psnr_avg:40.03 psnr_y:39.27 psnr_u:41.56 psnr_v:42.76 
n:40 mse_avg:5.87 mse_y:6.96 mse_u:4.20 mse_v:3.20 psnr_avg:40.44 psnr_y:39.70 psnr_u:41.90 psnr_v:43.07 
n:41 mse_avg:6.11 mse_y:7.26 mse_u:4.31 mse_v:3.30 psnr_avg:40.27 psnr_y:39.52 psnr_u:41.79 psnr_v:42.94 
n:42 mse_avg:6.07 mse_y:7.17 mse_u:4.33 mse_v:3.38 psnr_avg:40.30 psnr_y:39.58 psnr_u:41.76 psnr_v:42.84 
n:43 mse_avg:5.78 mse_y:6.81 mse_u:4.14 mse_v:3.29 psnr_avg:40.51 psnr_y:39.80 psnr_u:41.96 psnr_v:42.96 
n:44 mse_avg:5.87 mse_y:6.96 mse_u:4.17 mse_v:3.22 psnr_avg:40.44 psnr_y:39.70 psnr_u:41.93 psnr_v:43.05 
n:45 mse_avg:5.54 mse_y:6.51 mse_u:3.99 mse_v:3.21 psnr_avg:40.69 psnr_y:39.99 psnr_u:42.12 psnr_v:43.06 
n:46 mse_avg:5.69 mse_y:6.72 mse_u:4.07 mse_v:3.19 psnr_avg:40.58 psnr_y:39.86 psnr_u:42.04 psnr_v:43.09 
n:47 mse_avg:5.63 mse_y:6.59 mse_u:4.17 mse_v:3.25 psnr_avg:40.63 psnr_y:39.94 psnr_u:41.93 psnr_v:43.01 
n:48 mse_avg:5.88 mse_y:6.92 mse_u:4.26 mse_v:3.35 psnr_avg:40.43 psnr_y:39.73 psnr_u:41.83 psnr_v:42.89 
n:49 mse_avg:5.67 mse_y:6.67 mse_u:4.13 mse_v:3.22 psnr_avg:40.59 psnr_y:39.89 psnr_u:41.98 psnr_v:43.05 
n:50 mse_avg:3.64 mse_y:4.18 mse_u:2.84 mse_v:2.29 psnr_avg:42.52 psnr_y:41.92 psnr_u:43.59 psnr_v:44.53 
n:51 mse_avg:4.57 mse_y:5.41 mse_u:3.24 mse_v:2.55 psnr_avg:41.53 psnr_y:40.80 psnr_u:43.02 psnr_v:44.07 
n:52 mse_avg:4.56 mse_y:5.39 mse_u:3.26 mse_v:2.53 psnr_avg:41.54 psnr_y:40.81 psnr_u:43.00 psnr_v:44.10 
n:53 mse_avg:4.22 mse_y:4.93 mse_u:3.10 mse_v:2.51 psnr_avg:41.88 psnr_y:41.20 psnr_u:43.22 psnr_v:44.14 
n:54 mse_avg:4.28 mse_y:5.03 mse_u:3.09 mse_v:2.46 psnr_avg:41.82 psnr_y:41.11 psnr_u:43.23 psnr_v:44.22 
n:55 mse_avg:4.30 mse_y:5.03 mse_u:3.12 mse_v:2.57 psnr_avg:41.79 psnr_y:41.11 psnr_u:43.19 psnr_v:44.03 
n:56 mse_avg:4.33 mse_y:5.09 mse_u:3.10 mse_v:2.52 psnr_avg:41.77 psnr_y:41.07 psnr_u:43.21 psnr_v:44.11 
n:57 mse_avg:4.38 mse_y:5.15 mse_u:3.16 mse_v:2.52 psnr_avg:41.72 psnr_y:41.02 psnr_u:43.13 psnr_v:44.12 
n:58 mse_avg:4.47 mse_y:5.24 mse_u:3.21 mse_v:2.68 psnr_avg:41.62 psnr_y:40.94 psnr_u:43.06 psnr_v:43.85 
n:59 mse_avg:4.47 mse_y:5.28 mse_u:3.19 mse_v:2.55 psnr_avg:41.62 psnr_y:40.91 psnr_u:43.10 psnr_v:44.06 
n:60 mse_avg:2.71 mse_y:3.04 mse_u:2.22 mse_v:1.86 psnr_avg:43.80 psnr_y:43.30 psnr_u:44.66 psnr_v:45.44 
n:61 mse_avg:10.96 mse_y:13.40 mse_u:6.82 mse_v:5.33 psnr_avg:37.73 psnr_y:36.86 psnr_u:39.79 psnr_v:40.86 
n:62 mse_avg:8.05 mse_y:9.66 mse_u:5.38 mse_v:4.26 psnr_avg:39.07 psnr_y:38.28 psnr_u:40.82 psnr_v:41.83 
n:63 mse_avg:8.52 mse_y:10.29 mse_u:5.51 mse_v:4.46 psnr_avg:38.83 psnr_y:38.01 psnr_u:40.72 psnr_v:41.64 
n:64 mse_avg:8.27 mse_y:9.97 mse_u:5.37 mse_v:4.37 psnr_avg:38.96 psnr_y:38.14 psnr_u:40.83 psnr_v:41.73 
n:65 mse_avg:7.53 mse_y:9.02 mse_u:5.07 mse_v:4.05 psnr_avg:39.36 psnr_y:38.58 psnr_u:41.08 psnr_v:42.05 
n:66 mse_avg:7.74 mse_y:9.29 mse_u:5.17 mse_v:4.10 psnr_avg:39.25 psnr_y:38.45 psnr_u:40.99 psnr_v:42.00 
n:67 mse_avg:7.52 mse_y:9.01 mse_u:5.00 mse_v:4.07 psnr_avg:39.37 psnr_y:38.58 psnr_u:41.14 psnr_v:42.04 
n:68 mse_avg:4.65 mse_y:5.43 mse_u:3.43 mse_v:2.72 psnr_avg:41.46 psnr_y:40.78 psnr_u:42.78 psnr_v:43.79 
n:69 mse_avg:5.15 mse_y:6.16 mse_u:3.47 mse_v:2.78 psnr_avg:41.02 psnr_y:40.24 psnr_u:42.73 psnr_v:43.70 
n:70 mse_avg:5.76 mse_y:6.94 mse_u:3.82 mse_v:3.00 psnr_avg:40.53 psnr_y:39.72 psnr_u:42.32 psnr_v:43.37 
n:71 mse_avg:6.22 mse_y:7.53 mse_u:4.04 mse_v:3.15 psnr_avg:40.20 psnr_y:39.36 psnr_u:42.07 psnr_v:43.15 
n:72 mse_avg:6.48 mse_y:7.85 mse_u:4.17 mse_v:3.29 psnr_avg:40.02 psnr_y:39.18 psnr_u:41.93 psnr_v:42.97 
n:73 mse_avg:6.33 mse_y:7.65 mse_u:4.16 mse_v:3.23 psnr_avg:40.12 psnr_y:39.29 psnr_u:41.94 psnr_v:43.03 
n:74 mse_avg:6.71 mse_y:8.21 mse_u:4.17 mse_v:3.25 psnr_avg:39.86 psnr_y:38.99 psnr_u:41.93 psnr_v:43.02 
n:75 mse_avg:6.57 mse_y:8.01 mse_u:4.10 mse_v:3.29 psnr_avg:39.95 psnr_y:39.10 psnr_u:42.00 psnr_v:42.95 
n:76 mse_avg:7.05 mse_y:8.62 mse_u:4.40 mse_v:3.42 psnr_avg:39.65 psnr_y:38.77 psnr_u:41.70 psnr_v:42.79 
n:77 mse_avg:5.52 mse_y:6.58 mse_u:3.74 mse_v:3.07 psnr_avg:40.71 psnr_y:39.95 psnr_u:42.41 psnr_v:43.26 
n:78 mse_avg:6.15 mse_y:7.46 mse_u:3.92 mse_v:3.15 psnr_avg:40.24 psnr_y:39.40 psnr_u:42.20 psnr_v:43.14 
n:79 mse_avg:6.14 mse_y:7.46 mse_u:3.87 mse_v:3.15 psnr_avg:40.25 psnr_y:39.40 psnr_u:42.25 psnr_v:43.15 
n:80 mse_avg:5.98 mse_y:7.22 mse_u:3.88 mse_v:3.11 psnr_avg:40.37 psnr_y:39.55 psnr_u:42.25 psnr_v:43.20 
n:81 mse_avg:6.46 mse_y:7.84 mse_u:4.11 mse_v:3.33 psnr_avg:40.03 psnr_y:39.19 psnr_u:41.99 psnr_v:42.90 
n:82 mse_avg:6.09 mse_y:7.29 mse_u:4.04 mse_v:3.32 psnr_avg:40.29 psnr_y:39.50 psnr_u:42.06 psnr_v:42.92 
n:83 mse_avg:6.91 mse_y:8.41 mse_u:4.34 mse_v:3.49 psnr_avg:39.73 psnr_y:38.88 psnr_u:41.75 psnr_v:42.70 
n:84 mse_avg:6.97 mse_y:8.49 mse_u:4.33 mse_v:3.50 psnr_avg:39.70 psnr_y:38.84 psnr_u:41.76 psnr_v:42.69 
n:85 mse_avg:6.73 mse_y:8.12 mse_u:4.33 mse_v:3.56 psnr_avg:39.85 psnr_y:39.03 psnr_u:41.77 psnr_v:42.62 
