n:1 mse_avg:1.12 mse_y:1.30 mse_u:0.90 mse_v:0.62 psnr_avg:47.63 psnr_y:46.98 psnr_u:48.59 psnr_v:50.21 
n:2 mse_avg:12.76 mse_y:18.28 mse_u:2.10 mse_v:1.34 psnr_avg:37.07 psnr_y:35.51 psnr_u:44.92 psnr_v:46.88 
n:3 mse_avg:18.87 mse_y:27.13 mse_u:2.78 mse_v:1.95 psnr_avg:35.37 psnr_y:33.80 psnr_u:43.69 psnr_v:45.24 
n:4 mse_avg:22.67 mse_y:32.38 mse_u:3.58 mse_v:2.92 psnr_avg:34.58 psnr_y:33.03 psnr_u:42.59 psnr_v:43.48 
n:5 mse_avg:27.34 mse_y:39.05 mse_u:4.31 mse_v:3.51 psnr_avg:33.76 psnr_y:32.21 psnr_u:41.79 psnr_v:42.68 
n:6 mse_avg:30.70 mse_y:43.51 mse_u:5.67 mse_v:4.47 psnr_avg:33.26 psnr_y:31.74 psnr_u:40.60 psnr_v:41.63 
n:7 mse_avg:30.52 mse_y:42.93 mse_u:6.34 mse_v:5.05 psnr_avg:33.29 psnr_y:31.80 psnr_u:40.11 psnr_v:41.10 
n:8 mse_avg:31.78 mse_y:44.55 mse_u:7.10 mse_v:5.40 psnr_avg:33.11 psnr_y:31.64 psnr_u:39.62 psnr_v:40.81 
n:9 mse_avg:24.88 mse_y:34.30 mse_u:6.85 mse_v:5.22 psnr_avg:34.17 psnr_y:32.78 psnr_u:39.77 psnr_v:40.95 
n:10 mse_avg:23.37 mse_y:32.08 mse_u:6.83 mse_v:5.03 psnr_avg:34.44 psnr_y:33.07 psnr_u:39.78 psnr_v:41.12 
n:11 mse_avg:24.03 mse_y:33.12 mse_u:6.56 mse_v:5.14 psnr_avg:34.32 psnr_y:32.93 psnr_u:39.96 psnr_v:41.02 
n:12 mse_avg:23.31 mse_y:32.16 mse_u:6.20 mse_v:5.00 psnr_avg:34.46 psnr_y:33.06 psnr_u:40.20 psnr_v:41.14 
n:13 mse_avg:22.56 mse_y:31.18 mse_u:5.94 mse_v:4.69 psnr_avg:34.60 psnr_y:33.19 psnr_u:40.39 psnr_v:41.42 
n:14 mse_avg:22.03 mse_y:30.55 mse_u:5.71 mse_v:4.25 psnr_avg:34.70 psnr_y:33.28 psnr_u:40.57 psnr_v:41.85 
n:15 mse_avg:27.83 mse_y:39.09 mse_u:6.03 mse_v:4.56 psnr_avg:33.69 psnr_y:32.21 psnr_u:40.33 psnr_v:41.54 
n:16 mse_avg:23.01 mse_y:31.83 mse_u:6.09 mse_v:4.65 psnr_avg:34.51 psnr_y:33.10 psnr_u:40.29 psnr_v:41.45 
n:17 mse_avg:23.17 mse_y:32.08 mse_u:6.20 mse_v:4.50 psnr_avg:34.48 psnr_y:33.07 psnr_u:40.21 psnr_v:41.60 
n:18 mse_avg:23.88 mse_y:33.10 mse_u:6.44 mse_v:4.43 psnr_avg:34.35 psnr_y:32.93 psnr_u:40.04 psnr_v:41.67 
n:19 mse_avg:23.22 mse_y:32.06 mse_u:6.56 mse_v:4.53 psnr_avg:34.47 psnr_y:33.07 psnr_u:39.96 psnr_v:41.57 
n:20 mse_avg:22.70 mse_y:31.30 mse_u:6.60 mse_v:4.41 psnr_avg:34.57 psnr_y:33.18 psnr_u:39.93 psnr_v:41.68 
n:21 mse_avg:21.65 mse_y:29.77 mse_u:6.57 mse_v:4.21 psnr_avg:34.78 psnr_y:33.39 psnr_u:39.96 psnr_v:41.89 
n:22 mse_avg:24.98 mse_y:34.63 mse_u:6.85 mse_v:4.50 psnr_avg:34.16 psnr_y:32.74 psnr_u:39.77 psnr_v:41.60 
n:23 mse_avg:20.47 mse_y:27.90 mse_u:6.72 mse_v:4.49 psnr_avg:35.02 psnr_y:33.67 psnr_u:39.86 psnr_v:41.60 
n:24 mse_avg:20.63 mse_y:28.11 mse_u:6.74 mse_v:4.61 psnr_avg:34.99 psnr_y:33.64 psnr_u:39.84 psnr_v:41.50 
n:25 mse_avg:21.03 mse_y:28.66 mse_u:6.88 mse_v:4.65 psnr_avg:34.90 psnr_y:33.56 psnr_u:39.75 psnr_v:41.46 
n:26 mse_avg:21.80 mse_y:29.81 mse_u:6.89 mse_v:4.69 psnr_avg:34.75 psnr_y:33.39 psnr_u:39.75 psnr_v:41.42 
n:27 mse_avg:21.50 mse_y:29.33 mse_u:6.90 mse_v:4.80 psnr_avg:34.81 psnr_y:33.46 psnr_u:39.74 psnr_v:41.32 
n:28 mse_avg:16.37 mse_y:22.07 mse_u:6.15 mse_v:3.76 psnr_avg:35.99 psnr_y:34.69 psnr_u:40.24 psnr_v:42.38 
n:29 mse_avg:19.64 mse_y:26.94 mse_u:6.16 mse_v:3.89 psnr_avg:35.20 psnr_y:33.83 psnr_u:40.24 psnr_v:42.24 
n:30 mse_avg:16.76 mse_y:22.72 mse_u:5.96 mse_v:3.69 psnr_avg:35.89 psnr_y:34.57 psnr_u:40.38 psnr_v:42.46 
n:31 mse_avg:13.83 mse_y:18.33 mse_u:6.14 mse_v:3.56 psnr_avg:36.72 psnr_y:35.50 psnr_u:40.25 psnr_v:42.61 
n:32 mse_avg:13.54 mse_y:17.94 mse_u:6.03 mse_v:3.45 psnr_avg:36.81 psnr_y:35.59 psnr_u:40.33 psnr_v:42.76 
n:33 mse_avg:13.12 mse_y:17.29 mse_u:6.13 mse_v:3.41 psnr_avg:36.95 psnr_y:35.75 psnr_u:40.25 psnr_v:42.81 
n:34 mse_avg:12.71 mse_y:16.69 mse_u:6.08 mse_v:3.44 psnr_avg:37.09 psnr_y:35.91 psnr_u:40.29 psnr_v:42.76 
n:35 mse_avg:12.63 mse_y:16.55 mse_u:6.07 mse_v:3.52 psnr_avg:37.12 psnr_y:35.94 psnr_u:40.30 psnr_v:42.66 
n:36 mse_avg:12.58 mse_y:16.47 mse_u:6.06 mse_v:3.51 psnr_avg:37.13 psnr_y:35.96 psnr_u:40.31 psnr_v:42.67 
